zip,num_interviews
02345,1
02346,3
02347,1
02351,1
02356,1
02359,1
02360,13
02364,2
02368,6
02370,2
02375,1
02379,2
02382,2
02420,4
02421,4
02445,6
02446,5
02451,2
02453,1
02457,1
02458,7
02459,3
02460,2
02461,1
02462,1
02464,2
02465,1
02467,5
02468,2
02472,8
02474,3
02476,1
02478,5
02481,3
02482,1
02492,4
02493,1
02494,3
02532,4
02536,5
02538,1
02539,1
02540,3
02542,1
02558,1
02559,1
02562,1
02563,3
02571,1
02601,3
02631,1
02633,1
02635,3
02639,3
02642,1
02644,2
02645,1
02649,2
02653,2
02660,4
02664,1
02668,1
02675,3
02703,1
02717,1
02720,1
02721,1
02724,1
02726,1
02740,1
02760,5
02762,4
02770,1
02771,1
02780,1
02790,1
02802,1
02878,1
02885,1
02886,1
02888,1
02895,1
02903,1
02904,1
02905,1
02906,1
02907,1
02919,1
03031,1
03032,2
03033,2
03037,2
03038,6
03044,1
03045,3
03046,3
03051,5
03052,2
03053,1
03054,2
03055,2
03060,10
03062,6
03063,2
03064,1
03071,1
03076,6
03077,3
03079,9
03084,1
03086,1
03087,4
03101,5
03102,7
03103,7
03104,15
03106,6
03108,1
03109,5
03110,2
03220,1
03224,2
03226,1
03229,2
03234,2
03235,3
03237,1
03244,4
03246,7
03253,1
03261,2
03263,1
03264,1
03268,1
03275,2
03276,1
03281,1
03290,1
03301,12
03303,5
03431,8
03443,1
03446,1
03449,1
03455,1
03458,2
03461,1
03465,1
03467,1
03470,1
03570,1
03582,1
03585,1
03740,1
03801,5
03809,2
03811,1
03819,1
03820,13
03824,2
03825,1
03826,3
03835,2
03839,1
03842,3
03851,1
03852,2
03857,6
03859,1
03861,2
03862,1
03865,3
03867,11
03868,1
03873,3
03874,2
03878,1
03885,3
03908,1
04071,2
04073,1
04105,1
04210,1
04348,1
04401,1
04450,1
04462,2
04655,1
04666,1
04736,1
04740,1
04854,1
04901,1
04910,1
05143,1
05156,1
05262,1
05301,2
05356,2
05363,1
05401,1
05472,1
05478,1
05488,1
05494,1
05495,1
05641,1
05676,1
06001,1
06010,3
06023,1
06032,2
06040,2
06042,1
06043,1
06051,1
06053,1
06070,1
06082,2
06106,3
06108,2
06111,1
06112,1
06114,1
06118,2
06239,2
06255,1
06339,1
06340,1
06360,2
06405,1
06410,1
06413,1
06416,1
06450,1
06451,2
06457,2
06469,1
06470,1
06473,1
06477,1
06478,1
06482,3
06484,6
06489,1
06498,2
06511,2
06512,2
06514,1
06516,2
06518,1
06604,2
06606,3
06608,4
06610,1
06611,4
06614,1
06615,1
06706,1
06716,2
06759,2
06762,1
06790,1
06810,2
06812,1
06824,3
06850,2
06851,2
06854,1
06855,1
06870,1
06880,1
06902,1
06906,1
07001,2
07002,5
07003,2
07005,3
07006,3
07008,2
07010,4
07011,1
07012,2
07014,2
07016,4
07017,3
07018,1
07020,1
07024,3
07028,1
07029,3
07030,6
07031,1
07032,2
07034,1
07036,2
07039,1
07040,1
07042,1
07043,1
07045,1
07046,1
07047,1
07050,2
07052,4
07054,2
07055,4
07057,1
07059,1
07060,1
07062,1
07063,2
07065,3
07066,2
07067,3
07070,2
07071,2
07075,1
07079,1
07080,1
07081,3
07082,1
07083,11
07086,1
07087,3
07090,4
07093,2
07095,2
07102,2
07103,2
07104,1
07105,3
07107,1
07108,9
07109,2
07110,3
07111,9
07112,2
07114,2
07201,1
07202,6
07203,1
07204,1
07206,1
07208,2
07302,3
07303,1
07304,3
07305,7
07306,2
07307,3
07401,1
07405,1
07407,1
07410,2
07419,3
07422,1
07424,2
07436,3
07438,1
07442,2
07444,3
07446,4
07450,3
07458,1
07460,1
07461,2
07462,2
07463,3
07470,7
07501,6
07504,1
07506,2
07514,1
07522,4
07601,10
07603,2
07605,1
07620,1
07621,1
07631,3
07640,2
07642,2
07644,3
07646,2
07648,1
07649,1
07652,7
07657,1
07660,2
07661,1
07663,1
07670,1
07675,2
07676,3
07701,1
07712,2
07718,1
07719,3
07724,1
07726,10
07728,8
07730,2
07731,2
07733,4
07734,1
07735,2
07738,3
07740,1
07746,3
07747,4
07748,3
07758,2
07760,3
07801,1
07803,1
07821,1
07823,1
07825,1
07826,1
07839,2
07840,3
07843,1
07848,1
07855,1
07856,2
07863,1
07865,1
07866,8
07869,3
07871,2
07874,3
07876,1
07882,1
07885,1
07901,1
07920,2
07927,1
07928,3
07930,2
07932,1
07933,1
07945,1
07950,1
07960,4
07963,1
07974,1
07981,1
08002,2
08003,8
08004,1
08005,3
08007,3
08008,1
08009,1
08012,8
08014,1
08015,3
08016,5
08020,1
08021,18
08027,1
08028,3
08029,2
08030,3
08034,2
08037,9
08043,5
08046,2
08048,1
08050,3
08051,2
08052,6
08053,14
08054,30
08055,6
08056,1
08057,1
08059,2
08060,5
08061,1
08062,7
08065,1
08066,2
08068,1
08069,3
08070,7
08075,4
08077,7
08078,3
08080,9
08081,9
08083,4
08085,2
08087,3
08089,1
08090,4
08091,2
08093,2
08094,5
08095,2
08096,9
08097,1
08098,1
08102,1
08103,2
08104,4
08105,5
08108,5
08109,6
08110,3
08201,3
08203,1
08204,1
08205,5
08210,2
08215,5
08225,1
08226,1
08230,1
08232,2
08234,8
08242,1
08244,2
08247,1
08260,5
08302,2
08310,1
08311,1
08312,2
08317,1
08318,1
08322,3
08323,1
08330,4
08332,5
08342,1
08360,3
08361,3
08401,15
08403,1
08404,3
08406,1
08502,1
08505,3
08511,1
08515,1
08518,2
08520,2
08527,3
08534,3
08536,1
08540,6
08542,1
08544,1
08550,1
08559,1
08560,4
08562,1
08601,1
08610,4
08611,2
08618,4
08619,5
08620,3
08628,7
08629,2
08638,2
08648,7
08690,2
08691,2
08701,3
08721,1
08722,1
08723,3
08724,1
08736,1
08742,1
08751,1
08752,2
08753,5
08755,1
08757,4
08758,1
08759,11
08801,1
08805,1
08807,4
08809,2
08810,1
08812,2
08816,10
08817,6
08820,1
08822,2
08823,1
08830,8
08831,8
08833,1
08835,2
08836,1
08840,3
08844,1
08846,2
08850,2
08854,4
08858,1
08859,3
08861,5
08865,3
08869,2
08872,5
08873,3
08876,1
08884,1
08901,3
08904,3
09140,1
09756,1
10001,48
10002,24
10003,14
10004,6
10005,6
10006,3
10007,5
10008,1
10009,66
10010,13
10011,37
10012,3
10013,24
10014,9
10016,8
10017,2
10018,3
10019,12
10020,1
10021,14
10022,26
10023,12
10024,4
10025,15
10026,6
10027,17
10028,9
10029,24
10030,3
10031,14
10032,12
10033,9
10034,7
10035,6
10036,18
10037,6
10038,1
10039,5
10040,7
10045,1
10065,5
10069,1
10075,4
10090,1
10111,1
10116,21
10128,8
10280,1
10282,1
10301,2
10302,2
10304,3
10305,2
10306,6
10307,1
10308,6
10309,3
10312,7
10314,7
10451,6
10452,4
10453,4
10454,1
10455,3
10456,8
10457,5
10458,7
10459,2
10460,2
10461,8
10462,9
10463,2
10464,1
10465,7
10466,7
10467,9
10468,4
10469,3
10470,4
10471,2
10472,2
10473,3
10475,2
10512,1
10514,1
10516,1
10520,1
10522,1
10528,2
10538,2
10541,3
10543,2
10546,1
10547,2
10549,1
10550,2
10553,1
10562,1
10567,3
10570,2
10573,6
10578,1
10580,1
10583,6
10588,1
10590,3
10591,1
10598,2
10603,2
10604,2
10606,1
10701,6
10704,1
10705,3
10708,1
10710,3
10804,2
10901,1
10928,1
10950,1
10954,2
10960,1
10962,1
10963,1
10977,1
10980,2
10987,1
10989,2
10992,5
10994,1
11001,4
11003,2
11004,1
11005,1
11010,2
11021,3
11030,1
11040,3
11050,1
11078,1
11101,2
11102,7
11103,3
11104,2
11105,3
11106,2
11201,27
11202,2
11203,11
11204,5
11205,10
11206,3
11207,4
11208,9
11209,9
11210,5
11211,8
11212,14
11213,6
11214,11
11215,6
11216,4
11217,1
11218,4
11219,1
11220,10
11221,9
11222,6
11223,7
11224,9
11225,4
11226,6
11228,1
11229,3
11230,10
11231,1
11232,1
11233,4
11234,10
11235,6
11236,2
11238,7
11249,5
11252,1
11354,8
11355,10
11356,6
11357,5
11358,4
11360,3
11361,3
11362,1
11363,1
11364,6
11365,1
11367,5
11368,4
11370,1
11372,3
11373,7
11374,5
11375,9
11377,15
11378,3
11379,2
11385,10
11411,2
11412,2
11413,3
11414,7
11415,3
11416,6
11418,5
11419,3
11420,3
11421,3
11422,4
11423,1
11426,1
11427,2
11429,1
11432,5
11433,1
11434,7
11435,7
11436,1
11439,1
11501,3
11516,1
11530,2
11542,2
11550,1
11552,3
11553,4
11554,6
11557,1
11558,1
11560,1
11561,4
11566,5
11568,1
11570,3
11572,3
11575,1
11577,2
11580,5
11590,2
11691,3
11693,1
11694,1
11697,1
11701,1
11702,2
11703,1
11704,3
11706,5
11710,2
11713,2
11714,2
11715,1
11716,1
11717,4
11719,1
11720,1
11722,3
11724,1
11725,3
11726,3
11727,4
11729,2
11735,3
11738,1
11741,2
11742,3
11743,7
11746,1
11747,2
11753,2
11754,2
11755,3
11756,4
11757,6
11758,4
11762,1
11763,2
11766,1
11768,4
11772,1
11776,3
11777,2
11778,2
11779,3
11782,3
11783,1
11784,5
11786,1
11787,2
11788,2
11790,1
11791,2
11793,3
11795,4
11796,2
11797,1
11798,2
11801,5
11803,3
11804,1
11901,2
11931,1
11933,1
11937,2
11949,1
11950,3
11955,1
11961,1
11967,5
11980,1
12043,1
12062,1
12065,1
12123,2
12144,1
12158,2
12167,1
12180,2
12184,1
12193,1
12201,1
12203,3
12211,1
12234,1
12303,1
12306,1
12307,2
12308,1
12309,1
12345,6
12401,3
12412,1
12443,1
1245,1
12456,1
12493,1
12504,1
12515,2
12524,1
12525,1
12538,3
12540,1
12548,1
12549,2
12550,5
12553,2
12561,4
12566,2
12571,1
12572,1
12575,1
12589,2
12590,2
12592,1
12594,1
12701,5
12721,1
12737,1
12754,4
12758,1
12763,1
12771,3
12803,1
12827,1
12832,3
12901,2
12966,1
12992,1
13021,2
13027,1
13032,2
13042,1
13045,2
13057,1
13066,1
13069,2
13092,1
13101,2
13108,1
13126,1
13132,1
13145,1
13147,1
13165,1
13202,1
13203,1
13204,1
13207,1
13210,1
13329,1
13413,1
13420,1
13440,2
13464,1
13601,1
13605,1
13617,1
13662,3
13752,1
13760,1
13796,1
13904,1
14001,1
14011,1
14031,1
14048,1
14063,3
14067,1
14072,1
14094,2
14120,3
14132,1
14150,3
14202,1
14204,1
14207,1
14209,2
14210,2
14211,1
14215,1
14216,2
14217,3
14220,1
14221,2
14224,1
14225,3
14226,1
14228,1
14420,1
14424,2
14450,1
14469,1
14512,1
14513,1
14526,1
14527,1
14534,1
14559,1
14569,1
14580,1
14602,1
14606,3
14607,1
14608,1
14609,2
14617,1
14618,2
14620,1
14621,1
14624,2
14626,1
14701,1
14718,1
14760,3
14830,1
14843,1
14845,2
14850,2
14870,1
14901,1
15001,3
15003,1
15010,1
15024,1
15025,2
15044,3
15089,1
15090,1
15102,1
15122,1
15140,1
15143,2
15146,2
15147,1
15209,1
15212,1
15216,1
15219,2
15221,3
15223,1
15226,1
15227,2
15235,1
15239,2
15241,1
15243,4
1532,1
15401,1
15425,2
1550,1
15501,1
15522,1
15545,1
15557,2
15613,1
15627,1
15628,1
15656,1
15668,1
15681,1
15701,1
15765,1
15801,1
15863,1
15905,2
15909,1
15955,1
15963,2
16001,1
1604,1
16050,1
16066,1
16101,2
16105,1
16121,1
16148,1
16229,1
16301,2
16316,1
16335,3
16354,1
16407,1
16511,1
16601,1
16602,2
16630,1
16701,1
16803,1
16823,2
16826,1
16830,1
16858,1
16866,1
16901,1
16912,1
17022,2
17042,3
17044,1
17046,2
17047,2
17050,2
17055,2
17078,1
17081,1
17087,1
17103,1
17110,1
17112,1
17236,1
17257,2
17268,1
17301,1
17315,1
17316,1
17324,1
17361,1
17362,1
17403,2
17404,2
17406,1
17408,1
17512,1
1752,1
17543,4
17584,1
1760,1
17601,1
17603,3
17701,4
17815,2
17841,1
17844,1
17860,1
17901,2
17921,1
17931,2
17948,1
17970,1
17976,1
18011,3
18013,2
18015,11
18017,11
18018,8
18020,7
18031,1
18032,1
18036,1
18037,1
18038,1
18040,3
18042,13
18044,1
18045,6
18049,5
18052,5
18055,3
18056,1
18058,1
18059,1
18062,1
18064,4
18067,9
18071,1
18072,1
18073,1
18074,1
18080,3
18083,1
18088,1
18101,3
18102,11
18103,10
18104,7
18106,1
18109,4
18201,1
18210,1
18211,1
18229,1
18247,1
18302,1
18324,4
18326,1
18333,1
18334,1
18337,3
18344,1
18407,1
18411,1
18510,2
1854,1
18603,2
18612,1
18630,1
18640,1
18657,1
18661,2
1867,1
18702,1
18704,1
18707,2
1879,1
1880,1
18821,1
18901,7
18914,7
18917,1
18923,1
18925,2
18929,1
18940,6
18943,1
18944,8
18947,1
18951,3
18954,1
18960,3
18964,3
18966,5
18969,2
18974,13
18976,7
18977,5
19001,2
19002,7
19003,3
19006,6
19007,7
19008,2
19010,1
19013,4
19014,6
19015,2
19018,4
19019,8
1902,1
19020,8
19021,2
19022,1
19023,2
19025,1
19026,6
19027,2
19029,1
19030,3
19031,2
19032,1
19033,2
19034,1
19038,1
19040,3
19041,1
19043,1
19044,5
19046,2
19047,7
19050,6
19053,6
19054,2
19055,1
19056,5
19057,2
19060,2
19061,8
19063,4
19064,2
19066,1
19067,8
19072,2
19073,3
19074,1
19078,5
19081,1
19082,9
19083,5
19085,2
19086,2
19087,3
19090,4
19095,3
19096,4
19103,2
19104,14
19106,1
19107,5
19111,21
19114,5
19115,2
19116,7
19118,1
19119,4
19120,6
19121,11
19122,2
19123,4
19124,7
19125,6
19126,3
19127,6
19128,9
19129,3
1913,1
19130,12
19131,10
19132,3
19133,6
19134,7
19135,3
19136,5
19137,1
19138,5
19139,6
19140,12
19141,4
19143,13
19144,2
19145,10
19146,10
19147,8
19148,7
19149,8
19150,10
19151,4
19152,9
19153,2
19154,6
19312,1
19320,8
19330,2
19333,1
19335,11
19341,2
19342,1
19343,1
19344,1
19348,1
19355,4
19363,2
19365,3
19373,1
19380,6
19382,11
19390,1
19401,7
19403,8
19405,1
19406,6
19411,1
19422,3
19425,6
19426,50
19428,2
19438,4
19440,6
19444,1
19446,13
19454,4
19460,10
19462,2
19464,7
19465,9
19468,1
19473,6
19475,2
19480,1
19504,1
19510,3
19512,1
19518,4
19522,8
19525,4
19526,1
19533,1
19547,1
19555,1
19560,2
19565,1
19567,1
19601,4
19602,2
19604,3
19605,3
19606,5
19607,7
19609,3
19610,3
19611,1
19612,4
19701,9
19702,13
19703,3
19706,4
19707,3
19709,3
19711,10
19713,7
19717,1
19720,14
19726,1
19734,3
19801,5
19802,3
19803,3
19804,5
19805,6
19806,3
19807,3
19808,6
19809,2
19810,5
1987,1
19901,9
19904,3
19933,1
19934,1
19938,5
19939,1
19943,2
19950,1
19952,3
19953,1
19962,1
19968,1
19971,1
19977,10
20001,3
20002,2
20006,1
20007,1
20009,4
20010,7
20011,10
20016,1
20018,2
20019,3
20020,3
20032,3
20037,2
20105,1
20109,1
20110,2
20111,1
20112,1
20120,1
20121,2
20136,1
20147,3
20148,7
20149,1
20151,2
20164,2
20165,1
20170,6
20171,4
20175,1
20176,1
20187,1
20190,4
20191,1
20194,1
20601,1
20602,1
20603,1
20613,1
20616,1
20657,1
20670,1
20695,1
20705,2
20707,1
20712,1
20719,1
20721,2
20723,1
20724,1
20736,2
20743,1
20744,1
20745,2
20747,3
20770,1
20772,1
20774,1
20783,1
20784,1
20850,1
20853,1
20854,2
20871,2
20874,1
20876,1
20877,1
20878,2
20879,1
20901,1
20903,1
20904,3
20906,2
20907,1
20910,1
21001,1
21009,1
21012,1
21014,1
21022-1372,1
21030,1
21040,2
21042,3
21044,2
21045,1
21046,1
21060,3
21061,1
21074,1
21075,1
21078,1
21085,1
21113,2
21117,2
21122,2
2113,1
21133,1
21157,1
21162,1
2118,1
21201,4
21202,3
21204,1
21205,1
21206,2
21207,2
21209,1
21212,1
21213,1
21215,1
21217,1
21221,2
21222,4
21223,1
21224,1
21228,1
21229,2
21230,1
21231,1
21234,1
21236,1
21237,4
21239,2
2127,1
2130,1
2132,1
21502,3
21529,1
21702,2
21722,1
21740,6
21742,2
21771,1
21871,1
21904,1
21911,1
21915,1
21921,1
22003,1
22015,3
22026,1
22030,3
22031,2
22032,1
22042,1
22101,1
22151,1
22153,1
22182,1
22191,2
22193,1
22201,4
22204,2
22206,1
22207,1
22209,2
22211,1
22301,1
22306,1
22308,1
22310,1
22314,1
22315,2
22405,1
22406,1
22407,2
22482,1
22514,1
22534,1
22546,1
22554,1
22572,1
22602,1
22655,1
22701,3
22801,2
22901,1
22903,2
22911,2
22980,1
23005,1
23059,3
23072,1
23111,1
23113,1
23114,2
23188,2
23220,2
23222,1
23223,1
23225,1
23226,1
23228,2
23229,2
23231,4
23233,1
23235,1
23320,2
23322,1
23410,1
23451,2
23452,1
23453,4
23454,2
23456,3
23462,1
23464,5
2347,1
23502,1
23503,2
23504,1
23505,2
23507,1
23601,4
23608,1
23661,1
23666,1
2368,1
23690,1
23702,1
23803,1
23821,1
23822,1
23831,3
23832,1
23836,2
23860,1
23901,1
23936,1
23964,1
24013,2
24016,1
24018,1
24102,2
24112,3
24121,1
24134,1
24141,2
24151,1
24153,1
24171,2
24202,1
24210,1
24219,1
24317,1
24319,1
24340,1
24354,1
24370,1
24381,1
24382,3
24401,2
24426,1
24477,1
24502,1
24538,2
24541,1
24557,1
24605,1
24609,1
24641,1
24701,1
24740,2
24882,1
24938,1
24963,1
25168,1
25186,1
25302,2
25303,1
25306,1
25315,1
25401,1
25404,1
25405,1
25419,1
25545,1
25550,1
25632,1
25705,3
25813,1
25837,1
26003,1
26062,2
26070,1
26133,1
26143,1
26301,3
2632,1
26547,1
26554,3
26582,1
26753,1
27012,1
27014,1
27028,1
27041,1
27045,1
27101,1
27103,1
27104,1
27105,2
27106,1
27203,1
27205,2
27215,2
27217,3
27260,3
27284,2
27302,1
27305,1
27312,1
27317,1
27330,1
27332,2
27360,1
27371,1
27403,1
27405,1
27409,2
27410,2
27455,1
27510,2
27511,1
27516,1
27525,1
27526,1
27529,3
27530,1
27536,1
27540,1
27560,1
27565,2
27573,1
27577,1
27591,2
27596,1
27603,1
27604,1
27606,3
27612,2
27613,1
27616,1
27703,1
27705,1
27713,1
27803,1
27816,2
27822,1
27834,3
27843,2
27850,1
27851,2
27856,2
27858,1
27892,1
27909,1
27937,1
28012,1
28016,2
28025,1
28027,1
28033,1
28034,1
28052,2
28054,2
28056,2
28075,1
28078,1
28086,2
28092,4
28104,1
28105,1
28110,1
28115,1
28117,1
28120,1
28128,1
28139,1
28144,1
28146,1
28150,1
28164,1
28202,1
28204,1
28205,2
28208,1
28209,1
28211,1
28214,4
28215,3
28216,1
28217,1
28227,1
28262,3
28269,1
28270,2
28273,1
28277,2
28303,2
28311,2
28312,1
28314,1
28345,1
28352,2
28358,2
28376,4
28379,1
28401,1
28403,2
28411,1
28431,1
28443,1
28451,1
28457,1
28460,1
28461,2
28472,3
28510,1
28540,1
28546,1
28551,1
28557,1
28560,1
28606,1
28635,1
28651,1
28655,2
28657,1
28659,3
28677,1
28681,2
28690,1
28730,1
28732,2
28739,1
28771,1
28779,1
28792,2
28801,4
28803,2
28901,2
28904,4
28906,1
28909,4
29040,1
29045,1
29058,1
29063,1
29069,1
29070,1
29078,1
29102,2
29150,1
29203,1
29204,1
29205,1
29209,3
29210,1
29212,1
29223,1
29301,2
29302,2
29303,1
29307,3
29349,1
29360,1
29365,1
29369,1
29388,1
29412,1
29414,1
29418,1
29420,1
29437,1
29448,1
29455,1
29456,2
29464,1
29466,1
29475,1
29482,1
29483,3
29492,1
29501,2
29506,1
29532,2
29554,1
29560,1
29565,1
29569,1
29571,1
29572,1
29575,1
29577,3
29579,2
29588,1
29592,1
29607,2
29611,1
29615,2
29617,1
29625,2
29626,1
29627,1
29649,1
29651,5
29671,1
29673,3
29680,1
29681,4
29687,1
29689,2
29693,1
29702,1
29710,2
29715,1
29720,2
29732,2
29745,3
29801,2
29803,2
29817,1
29824,1
29860,1
2987,1
29926,1
29928,1
30002,1
30003,3
30004,27
30005,13
30006,4
30007,1
30008,7
30009,4
30011,6
30012,6
30013,5
30014,1
30016,8
30017,6
30019,6
30021,5
30022,12
30024,16
30028,5
30030,6
30031,1
30032,6
30033,6
30034,11
30035,8
30038,4
30039,6
30040,28
30041,9
30043,21
30044,16
30045,11
30046,8
30047,14
30048,2
30052,17
30054,2
30056,1
30058,8
30060,16
30061,1
30062,15
30064,12
30066,9
30067,12
30068,7
30071,7
30072,1
30075,15
30076,10
30078,11
30079,1
30080,13
30082,2
30083,14
30084,8
30087,4
30088,3
30091,1
30092,5
30093,6
30094,3
30096,14
30097,6
30101,8
30102,10
30103,1
30104,1
30105,1
30106,1
30107,1
30110,5
30113,3
30114,9
30115,8
30116,8
30117,3
30120,10
30121,8
30122,5
30124,2
30125,5
30126,2
30127,18
30132,11
30134,14
30135,19
30141,2
30143,3
30144,8
30145,1
30152,9
30153,2
30157,8
30161,7
30165,7
30168,3
30171,3
30173,1
30175,1
30176,1
30178,1
30179,3
30180,8
30183,2
30184,5
30185,1
30188,23
30189,5
30204,2
30213,4
30214,2
30215,3
30217,2
30223,9
30224,5
30228,10
30230,1
30233,7
30236,9
30238,4
30240,12
30241,6
30248,3
30251,3
30252,11
30253,13
30257,2
30260,2
30263,12
30265,7
30268,1
30269,7
30274,2
30277,3
30281,10
30284,1
30286,1
30288,4
30290,3
30291,4
30294,8
30296,1
30297,4
30301,40
30302,8
30303,39
30304,1
30305,11
30306,13
30307,13
30308,17
30309,16
30310,13
30311,7
30312,9
30313,6
30314,26
30315,19
30316,14
30317,4
30318,10
30319,15
30324,10
30326,2
30327,6
30328,8
30329,6
30331,17
30334,1
30337,4
30338,12
30339,9
30340,5
30341,12
30342,5
30344,7
30345,4
30346,3
30348,1
30349,14
30350,19
30354,2
30360,8
30363,2
30392,1
30401,1
30461,1
30467,1
30501,4
30506,9
30507,4
30512,3
30513,1
30517,1
30518,9
30519,6
30521,2
30523,4
30525,4
30527,1
30528,3
30533,14
30534,4
30540,2
30542,8
30546,5
30548,7
30549,7
30553,2
30558,3
30559,3
30560,1
30563,1
30565,2
30566,8
30575,1
30576,1
30577,3
30601,7
30604,1
30605,7
30606,16
30607,5
30620,1
30621,1
30627,1
30628,1
30629,2
30630,1
30631,1
30633,1
3064,1
30642,3
30646,3
30650,3
30655,7
30663,1
30666,2
30669,1
30677,2
30680,11
30683,2
30701,10
30705,6
30721,2
30733,1
30735,3
30736,1
30747,3
30814,1
30815,2
30817,1
30824,1
30830,1
30904,1
30906,5
30907,1
30909,2
31015,1
3102,1
31024,2
31027,2
31028,1
31032,1
31035,1
31036,1
31046,2
31064,1
31088,2
31089,1
31093,1
31097,2
3110,1
31107,17
31206,1
31210,1
31211,1
31217,2
31302,1
31324,2
31401,1
31407,1
31419,1
31510,2
31513,1
31516,1
31520,2
31535,1
31548,1
31602,2
31620,1
31626,1
31639,1
31647,1
31705,1
31707,1
31763,2
31768,3
31822,1
31830,1
31901,2
31903,1
31904,1
31906,1
31907,1
32003,3
32011,1
32043,1
32062,1
32065,1
32068,2
32073,1
32084,1
32086,2
32091,3
32092,1
32114,3
32117,2
32127,1
32136,1
32137,1
32159,1
32163,1
32176,2
32209,1
32210,2
32217,1
32218,2
32220,1
32222,1
32223,1
32224,1
32225,1
32226,2
32233,2
32244,1
32257,1
32304,2
32312,1
32317,1
32331,1
32333,1
32351,1
32401,1
32405,1
32413,1
32431,2
32440,2
32448,1
32503,4
32507,1
32514,3
32536,2
32539,1
32550,2
32565,1
32567,1
32570,1
32605,2
32607,4
32653,1
32656,2
32664,1
32703,3
32707,3
32708,4
32712,1
32713,3
32714,5
32724,4
32726,1
32746,1
32763,1
32765,5
32771,1
32773,1
32780,1
32792,3
32801,1
32803,2
32804,1
32805,1
32809,1
32810,4
32811,2
32812,1
32817,1
32818,3
32819,1
32821,3
32825,2
32826,5
32827,1
32829,1
32835,1
32836,1
32837,2
32839,3
32901,2
32905,1
32907,2
32909,1
32922,1
32927,2
32931,1
32934,1
32935,1
32940,1
32951,1
32955,1
32963,1
32967,1
33012,1
33013,1
33016,1
33020,2
33021,1
33024,4
33025,1
33026,1
33027,2
33029,3
33031,1
33033,1
33035,3
33040,1
33054,1
33060,1
33063,2
33064,1
33065,1
33066,1
33069,1
33071,2
33073,1
33076,3
33101,2
33109,1
33122,2
33125,2
33127,1
33128,1
33130,4
33131,2
33132,2
33134,1
33135,1
33139,1
33140,2
33142,1
33144,1
33147,3
33150,1
33155,1
33160,1
33161,2
33162,1
33165,1
33167,1
33168,1
33169,1
33173,1
33174,1
33176,2
33178,2
33179,1
33180,1
33183,2
33185,1
33186,1
33187,2
33190,2
33193,1
33196,1
33304,1
33305,1
33308,1
33309,1
33312,1
33313,2
33321,3
33322,1
33326,1
33328,1
33334,3
33351,4
33406,1
33407,1
33409,1
33410,2
33415,1
33417,1
33418,2
33428,2
33432,1
33433,5
33435,1
33436,2
33437,3
33442,1
33444,1
33445,1
33449,1
33458,1
33462,1
33467,1
33470,1
33473,1
33477,1
33480,2
33483,1
33484,3
33496,2
33498,1
33511,4
33525,1
33540,2
33543,2
33544,1
33545,1
33547,1
33556,3
33567,1
33569,1
33570,1
33572,1
33573,2
33578,1
33579,2
33592,2
33594,1
33602,1
33604,3
33605,3
33607,1
33610,1
33611,1
33612,6
33613,4
33614,2
33619,1
33620,1
33626,2
33634,1
33637,1
