zip,num_interviews
24319,1
24382,1
24477,1
24605,1
24882,1
25306,1
25401,1
25404,1
26133,1
26554,2
27103,1
27205,1
27215,1
27217,1
27284,1
27312,1
27317,1
27405,1
27529,1
27530,1
27596,1
27603,1
27612,1
27843,1
27850,1
27856,1
27937,1
28012,1
28054,1
28056,1
28092,1
28104,1
28105,1
28110,1
28117,1
28120,1
28139,1
28164,1
28214,1
28215,2
28216,1
28270,2
28314,1
28403,1
28411,1
28460,1
28461,2
28472,2
28510,1
28739,1
28792,1
28901,1
28904,3
28906,1
28909,1
29205,1
29209,2
29301,1
29307,2
29388,1
29420,1
29456,2
29464,1
29482,1
29501,1
29565,1
29571,1
29572,1
29577,1
29579,1
29592,1
29611,1
29615,2
29651,3
29671,1
29681,3
29687,1
29710,2
29715,1
29732,1
29745,1
29801,1
29926,1
30004,8
30005,3
30006,2
30008,3
30012,2
30013,1
30016,4
30017,1
30019,2
30021,1
30022,6
30024,4
30028,1
30030,3
30031,1
30032,2
30033,4
30034,3
30035,4
30038,1
30039,1
30040,10
30041,2
30043,11
30044,3
30045,4
30046,1
30047,1
30052,6
30058,1
30060,11
30062,6
30064,2
30066,2
30067,1
30068,2
30071,1
30072,1
30075,6
30076,3
30078,6
30080,2
30083,2
30084,3
30087,1
30092,2
30094,2
30096,2
30097,2
30101,2
30102,4
30104,1
30113,2
30114,3
30115,1
30116,3
30117,1
30120,2
30121,3
30122,1
30124,1
30125,2
30126,1
30127,2
30132,5
30134,5
30135,6
30143,1
30144,4
30152,3
30157,3
30161,3
30165,5
30168,1
30175,1
30180,1
30183,1
30184,3
30188,4
30204,1
30213,2
30215,2
30223,1
30224,3
30228,6
30230,1
30233,4
30236,1
30238,1
30240,3
30241,2
30251,1
30252,3
30253,9
30257,1
30263,4
30265,1
30269,3
30277,1
30281,2
30290,1
30291,1
30294,2
30297,1
30301,3
30302,2
30303,10
30305,4
30306,4
30307,6
30308,4
30309,3
30310,3
30311,2
30312,5
30313,3
30314,7
30315,2
30316,1
30318,3
30319,6
30324,3
30326,1
30327,1
30328,1
30329,3
30331,8
30337,2
30338,4
30339,2
30340,1
30341,7
30342,2
30344,4
30345,1
30349,3
30350,2
30360,3
30363,1
30501,1
30506,5
30513,1
30517,1
30518,1
30519,3
30521,1
30533,2
30534,1
30542,3
30546,1
30548,4
30549,1
30560,1
30566,4
30575,1
30601,1
30605,3
30606,4
30607,2
30620,1
30627,1
30628,1
30633,1
30650,2
30655,1
30666,1
30677,1
30680,5
30683,1
30701,2
30733,1
30736,1
30747,2
30906,1
30907,1
31027,2
31028,1
31046,2
31089,1
31211,1
31602,1
31620,1
31647,1
31705,1
31707,1
31763,1
31822,1
31907,1
32003,1
32011,1
32065,1
32068,1
32084,1
32086,2
32127,1
32137,1
32176,1
32225,1
32244,1
32312,1
32401,1
32413,1
32440,1
32503,2
32507,1
32514,1
32567,1
32570,1
32607,2
32703,2
32707,1
32708,2
32712,1
32713,1
32714,1
32724,2
32746,1
32763,1
32771,1
32773,1
32780,1
32792,1
32803,1
32804,1
32818,1
32819,1
32821,1
32826,1
32829,1
32907,1
32909,1
32927,1
32931,1
32934,1
32935,1
32955,1
32963,1
33013,1
33026,1
33027,2
33029,2
33031,1
33064,1
33073,1
33076,1
33109,1
33122,2
33130,2
33131,1
33132,1
33134,1
33139,1
33140,1
33142,1
33144,1
33165,1
33167,1
33173,1
33174,1
33176,1
33179,1
33185,1
33187,2
33196,1
33321,1
33334,3
33351,1
33410,1
33415,1
33418,1
33428,1
33433,2
33435,1
33436,1
33449,1
33458,1
33467,1
33473,1
33484,1
33511,2
33540,1
33543,1
33544,1
33547,1
33556,1
33569,1
33570,1
33572,1
33573,1
33578,1
33594,1
33602,1
33605,1
33612,5
33634,1
33647,1
33708,1
33714,1
33765,1
33773,1
33805,1
33868,1
33870,1
33901,1
33909,1
33914,2
33917,1
33928,1
33931,1
33952,1
34105,1
34113,2
34119,3
34120,1
34203,1
34222,1
34231,1
34236,1
34238,1
34242,1
34243,1
34275,1
34476,1
34477,1
34606,1
34608,1
34613,1
34652,2
34655,1
34695,1
34698,1
34711,2
34714,1
34731,1
34741,7
34744,1
34758,2
34761,1
34788,1
34953,1
34983,1
35005,1
35151,1
35173,1
35211,1
35217,1
35224,1
35228,1
35242,1
35404,1
35444,1
35805,1
35810,1
35904,1
35966,1
35968,1
35973,1
36067,1
36111,1
36116,1
36207,1
36250,1
36272,1
36301,4
36344,1
36562,2
36801,1
36863,1
37050,1
37087,1
37115,1
37122,2
37127,1
37128,1
37129,1
37148,1
37174,1
37209,1
37212,1
37221,1
37303,1
37312,1
37355,1
37379,1
37385,1
37416,1
37421,1
37604,1
37620,2
37640,1
37642,1
37660,1
37687,1
37690,1
37763,1
37765,1
37766,1
37804,1
37819,1
37869,1
37874,1
37890,1
37918,1
37921,1
37931,1
38024,1
38115,1
38122,1
38128,1
38225,1
38313,1
38330,1
38366,1
38401,1
38501,2
38553,1
38556,1
38562,1
38583,1
38655,1
38751,1
38834,1
39051,1
39056,2
39175,1
39202,1
39204,1
39212,1
39440,1
39443,1
39502,1
40037,1
40059,1
40162,2
40202,1
40219,1
40311,1
40324,1
40508,1
40701,1
40769,1
41017,2
41030,1
41033,1
41091,1
41144,2
41174,1
41240,1
41635,1
42082,1
42101,2
42103,1
42141,1
42754,2
43017,1
43026,1
43055,3
43062,1
43065,1
43081,1
43119,1
43123,1
43209,1
43228,1
43311,1
43358,1
43420,1
43526,1
43604,1
43605,2
43607,1
43731,1
43832,1
44022,1
44035,1
44039,2
44052,1
44053,1
44056,1
44074,1
44095,1
44105,1
44124,1
44130,1
44134,2
44203,1
44224,1
44260,1
44266,1
44301,1
44314,1
44431,1
44485,1
44515,1
44646,1
44695,1
44720,1
44805,2
44827,1
44890,1
44907,2
45011,1
45014,1
45015,1
45140,1
45212,1
45225,1
45237,2
45248,1
45345,1
45365,1
45373,1
45429,1
45431,1
45458,1
45459,1
45613,1
45638,1
46123,1
46142,1
46151,1
46220,1
46221,1
46227,2
46236,2
46239,1
46254,1
46260,1
46311,1
46312,1
46322,1
46360,1
46368,1
46373,1
46375,1
46410,1
46510,1
46614,1
46628,1
46801,1
46806,2
47060,1
47170,1
47303,1
47620,1
47802,1
47905,1
47906,1
47933,1
48036,1
48038,1
48045,1
48047,1
48062,1
48075,1
48083,1
48091,3
48103,1
48111,1
48126,1
48161,2
48170,2
48180,1
48187,1
48197,1
48223,1
48224,1
48239,1
48307,1
48331,1
48341,1
48346,1
48366,1
48374,1
48421,1
48442,1
48453,1
48458,1
48603,1
48640,1
48647,1
48706,1
48725,1
48737,1
48746,1
48801,1
48808,1
48823,1
48858,1
48910,2
49030,1
49037,1
49085,1
49321,1
49426,1
49437,1
49441,1
49464,1
49504,1
49509,1
49525,1
49801,1
50010,2
50021,1
50029,1
50263,1
50266,1
50613,1
51104,2
51301,1
52157,1
52246,1
52405,1
52601,1
52635,1
52778,1
53001,1
53032,1
53074,1
53110,1
53120,1
53132,1
53207,1
53214,1
53217,1
53218,1
53220,2
53221,1
53228,1
53406,1
53545,1
53546,1
53703,1
54311,1
54449,1
54521,1
54555,1
54703,2
54914,1
54915,1
55044,1
55075,1
55104,1
55109,1
55114,1
55125,1
55126,1
55311,1
55313,1
55350,1
55362,1
55379,1
55401,1
55403,1
55406,2
55408,1
55420,2
55437,2
55438,1
55746,1
55775,1
55810,1
55901,2
56021,1
56073,1
56341,1
56342,1
56353,1
56440,1
57006,2
57105,1
57719,1
58075,1
58103,1
58329,1
58504,1
59644,1
59802,1
59864,1
59870,1
59918,1
60004,1
60016,1
60018,1
60030,1
60041,1
60056,1
60060,1
60064,1
60068,2
60073,1
60077,1
60090,1
60094,1
60120,1
60126,1
60156,1
60174,1
60178,1
60409,1
60411,1
60419,1
60430,1
60439,2
60441,2
60446,1
60448,1
60450,1
60463,1
60477,1
60502,1
60504,1
60515,1
60543,1
60563,2
60602,6
60609,1
60615,1
60616,1
60619,1
60622,1
60628,1
60633,1
60634,2
60637,1
60640,1
60649,4
60655,1
60910,1
61036,1
61107,1
61401,1
61611,1
61832,1
61920,1
61944,1
62206,2
62411,1
62413,1
62568,1
63021,1
63023,1
63043,1
63044,2
63088,1
63108,1
63115,1
63116,1
63123,1
63132,1
63136,3
63376,2
63390,1
63501,1
63848,1
64093,2
64131,1
64801,1
65079,1
65202,1
65203,1
65233,1
65251,1
65265,1
65325,1
65401,1
65466,1
65483,1
65584,1
65668,1
65807,2
66048,1
66054,1
66517,1
67002,1
67005,1
67106,1
67204,2
67216,2
67336,1
68104,1
68105,1
68110,1
68132,1
68133,1
68134,1
68135,1
68164,1
68502,1
68507,1
68745,1
68883,1
69162,1
69301,1
70070,1
70115,1
70123,1
70359,1
70395,1
70443,1
70454,2
70507,1
70563,1
70601,3
70714,1
70726,1
70764,1
71108,1
71111,2
71201,1
71203,1
71251,1
71295,1
71654,1
71913,1
72022,1
72116,1
72160,1
72204,1
72205,1
72211,1
72401,2
72450,1
72842,1
73008,1
73036,2
73044,1
73069,2
73444,1
73449,1
73572,1
73703,1
73945,1
74022,1
74023,1
74110,1
74135,1
74401,1
74434,1
74652,1
75023,1
75040,1
75052,1
75056,2
75061,1
75067,2
75070,1
75071,1
75077,1
75080,1
75081,1
75093,1
75094,1
75104,1
75150,1
75201,1
75205,1
75206,1
75207,1
75235,1
75243,2
75287,1
75482,1
75604,1
75702,1
75785,1
76006,1
76011,1
76015,1
76018,1
76028,1
76051,1
76084,1
76102,1
76123,1
76126,1
76131,1
76140,1
76155,1
76179,1
76207,1
76210,1
76248,1
76367,2
76503,1
76530,1
76569,1
76670,1
76705,1
76710,1
76834,1
76903,1
77008,1
77021,1
77023,1
77026,1
77028,1
77042,1
77047,1
77061,1
77072,1
77077,1
77082,1
77083,2
77084,2
77086,1
77098,1
77304,1
77316,1
77355,1
77375,2
77386,1
77429,1
77433,1
77479,2
77536,1
77705,1
77802,1
77845,1
77861,1
78052,1
78130,2
78211,1
78233,1
78245,3
78363,1
78368,1
78415,1
78418,1
78520,1
78550,1
78582,1
78611,1
78624,1
78741,1
78745,1
78756,1
78852,1
79072,1
79109,1
79416,1
79521,1
79772,1
79901,1
79907,2
79928,1
79934,1
80004,1
80010,2
80012,1
80013,1
80022,1
80110,1
80126,1
80127,1
80203,1
80204,1
80208,1
80211,1
80221,1
80231,1
80235,1
80241,1
80301,2
80503,1
80545,1
80817,1
80833,1
80863,1
80917,1
80925,1
81008,1
81050,1
81501,1
82072,1
82501,1
83401,1
83420,1
83605-3076,1
83646,1
83661,1
83686,1
83704,1
83814,1
84010,1
84041,1
84047,1
84094,2
84102,1
84118,1
84129,1
84337,1
84535,1
84663,1
84737,1
85001,4
85003,5
85004,1
85006,3
85008,7
85009,4
85013,1
85014,2
85015,3
85016,2
85017,3
85018,2
85020,5
85021,1
85022,4
85023,3
85027,3
85028,3
85029,2
85031,1
85032,3
85033,3
85034,3
85035,1
85037,3
85040,2
85041,2
85042,2
85044,2
85045,1
85048,3
85050,1
85051,5
85053,2
85083,3
85085,3
85086,1
85119,1
85120,1
85122,4
85123,1
85138,4
85139,1
85140,2
85142,5
85201,7
85202,3
85203,4
85204,4
85205,4
85207,1
85208,1
85209,4
85210,2
85212,1
85213,1
85215,3
85224,6
85225,5
85226,3
85233,3
85234,3
85248,7
85249,3
85250,4
85251,5
85252,1
85255,4
85257,2
85258,3
85259,5
85260,5
85262,2
85266,2
85268,1
85281,4
85282,5
85283,5
85284,6
85286,3
85295,4
85296,5
85297,2
85298,1
85301,6
85302,3
85303,2
85306,3
85307,1
85308,4
85310,2
85323,1
85326,4
85331,4
85335,3
85338,5
85339,2
85340,7
85345,1
85346,1
85351,3
85355,1
85365,2
85373,3
85374,3
85375,4
85379,2
85382,2
85383,5
85387,1
85388,2
85392,5
85396,2
85501,1
85541,1
85543,1
85614,1
85629,1
85643,1
85650,1
85653,2
85658,1
85705,2
85710,1
85739,1
85742,1
85750,1
85901,2
85925,1
85929,1
85938,1
86001,1
86023,1
86030,1
86305,1
86314,4
86326,1
86327,1
86333,1
86401,1
86403,1
86404,1
86406,2
86409,3
86440,2
86442,6
87048,1
87083,1
87121,1
87410,1
88240,1
89011,1
89052,3
89085,1
89101,1
89102,1
89103,2
89104,1
89106,1
89108,3
89110,2
89117,2
89121,1
89129,2
89134,1
89139,1
89147,1
89169,1
89178,1
89429,1
89431,1
89501,1
89519,1
89523,1
89701,1
90001,2
90002,1
90006,2
90007,1
90014,2
90018,1
90020,1
90022,1
90029,1
90031,1
90035,1
90043,1
90068,1
90201,1
90260,2
90277,2
90278,1
90291,1
90292,1
90305,1
90403,1
90504,1
90650,1
90670,1
90703,1
90706,1
90713,1
90731,2
90804,1
90807,1
91016,1
91042,1
91107,1
91206,1
91306,1
91335,2
91344,1
91345,1
91354,1
91360,1
91361,1
91362,1
91605,1
91607,1
91702,1
91710,2
91740,1
91762,1
91767,1
91770,1
91773,1
91780,2
91784,1
91786,1
91791,2
92009,1
92020,1
92029,1
92057,2
92083,1
92084,2
92101,1
92103,1
92104,1
92105,2
92107,1
92109,1
92110,1
92111,1
92114,1
92115,1
92123,1
92124,1
92126,1
92128,1
92223,1
92240,1
92262,1
92277,1
92335,1
92346,1
92373,1
92376,1
92399,1
92503,4
92505,1
92507,1
92519,1
92543,1
92555,1
92562,1
92584,1
92585,1
92592,1
92606,1
92627,1
92630,1
92637,1
92688,1
92705,1
92805,1
92807,1
92833,1
92840,1
92841,1
92865,1
92867,1
92870,1
92883,1
93021,1
93033,1
93035,1
93060,1
93065,1
93117,1
93402,1
93436,1
93444,1
93446,1
93535,1
93550,1
93551,2
93555,1
93612,1
93657,1
93702,1
93703,1
93720,1
93726,1
93730,1
93907,1
93927,1
93933,1
93955,1
94005,1
94010,1
94014,1
94015,4
94018,1
94024,2
94025,13
94030,3
94040,2
94041,2
94043,8
94044,1
94048,1
94061,1
94065,1
94066,1
94070,1
94080,2
94085,2
94086,2
94087,3
94089,2
94102,7
94103,1
94104,1
94107,4
94109,7
94110,3
94112,2
94114,3
94115,2
94116,3
94117,1
94118,3
94122,1
94124,6
94127,1
94130,1
94131,3
94133,1
94134,5
94144,1
94205,1
94306,1
94402,3
94403,2
94404,1
94501,6
94502,2
94506,2
94507,1
94509,4
94510,1
94513,2
94518,1
94519,1
94520,1
94521,2
94523,2
94526,1
94530,1
94531,1
94534,1
94536,4
94538,2
94539,1
94541,1
94542,2
94544,6
94545,1
94546,5
94547,1
94549,3
94550,1
94551,1
94552,1
94553,3
94555,4
94556,4
94559,1
94560,1
94561,2
94563,1
94564,2
94565,2
94566,2
94568,9
94571,1
94577,3
94578,2
94580,2
94582,2
94583,2
94587,2
94588,2
94590,2
94591,2
94595,1
94596,4
94597,1
94598,7
94601,1
94603,1
94605,2
94606,2
94607,2
94608,2
94610,1
94611,3
94612,6
94618,1
94619,1
94702,1
94703,2
94704,2
94707,2
94708,1
94801,2
94803,2
94804,1
94806,2
94903,1
94904,2
94928,1
94941,1
94947,1
94949,3
94954,1
94956,1
94960,1
95008,3
95014,5
95017,1
95020,2
95030,2
95035,2
95037,5
95051,6
95052,1
95054,3
95060,2
95070,2
95110,1
95111,4
95112,2
95116,1
95117,2
95118,2
95121,1
95122,2
95123,4
95124,1
95125,3
95126,3
95128,4
95129,1
95130,2
95131,1
95133,3
95134,1
95135,2
95206,1
95249,1
95307,1
95348,1
95350,1
95354,1
95356,1
95370,1
95380,1
95391,1
95401,1
95403,2
95404,1
95407,1
95409,1
95422,1
95425,1
95446,1
95448,1
95458,1
95472,1
95473,1
95482,1
95485,1
95492,1
95621,1
95628,1
95648,2
95670,2
95695,1
95747,1
95758,1
95762,1
95815,1
95817,1
95821,4
95826,1
95966,1
95993,1
96002,1
96080,1
96090,1
96708,1
96720,1
96732,2
96734,1
96770,1
96782,1
96789,2
96796,1
96797,1
96815,1
96816,1
96822,1
97015,1
97045,1
97080,1
97089,1
97133,1
97211,1
97217,1
97223,1
97230,1
97236,1
97266,1
97301,1
97304,1
97305,2
97322,2
97405,1
97420,1
97424,1
97444,1
97467,1
97477,1
97502,1
97520,1
97537,1
97702,1
97756,1
97850,1
98003,1
98006,1
98012,3
98033,1
98034,1
98052,2
98056,1
98058,1
98102,2
98104,1
98107,1
98109,1
98118,2
98122,3
98125,1
98133,1
98178,1
98188,1
98198,1
98201,1
98250,1
98271,1
98290,1
983021GIURF543,1
98312,1
98327,1
98365,1
98377,1
98404,1
98408,1
98445,2
98465,1
98502,2
98569,1
98607,1
98610,1
98611,1
98665,1
98801,1
98859,1
98944,1
99003,1
99201,1
99208,1
99209,1
99362,1
99503,1
